first	1
inoculated	inoculate
inoculates	inoculate
inoculating	inoculate
inoculations	inoculation
inputs	input
inputted	input
inputting	input
inquests	inquest
inquired	inquire
inquires	inquire
inquiring	inquire
inquiries	inquiry
inquisitions	inquisition
inquisitors	inquisitor
inroads	inroad
insaner	insane
insanest	insane
insanities	insanity
inscribed	inscribe
inscribes	inscribe
inscribing	inscribe
inscriptions	inscription
insects	insect
insecticides	insecticide
insecurities	insecurity
inseminated	inseminate
inseminates	inseminate
inseminating	inseminate
inseminations	insemination
inserted	insert
inserting	insert
inserts	insert
insertions	insertion
insides	inside
insiders	insider
insights	insight
insignia	insigne
insignias	insigne
insinuated	insinuate
insinuates	insinuate
insinuating	insinuate
insinuations	insinuation
insisted	insist
insisting	insist
insists	insist
insomnias	insomnia
insomniacs	insomniac
inspected	inspect
inspecting	inspect
inspects	inspect
inspections	inspection
inspectors	inspector
inspirations	inspiration
inspired	inspire
inspires	inspire
inspiring	inspire
instabilities	instability
installed	instal
installing	instal
instals	instal
installs	install
installations	installation
installments	installment
instalments	instalment
instanced	instance
instances	instance
instancing	instance
instants	instant
instigated	instigate
instigates	instigate
instigating	instigate
instigators	instigator
instilled	instil
instilling	instil
instils	instil
instills	instill
instincts	instinct
instituted	institute
institutes	institute
instituting	institute
institutions	institution
institutionalized	institutionalize
institutionalizes	institutionalize
institutionalizing	institutionalize
instructed	instruct
instructing	instruct
instructs	instruct
instructions	instruction
instructors	instructor
instrumented	instrument
instrumenting	instrument
instruments	instrument
instrumentations	instrumentation
insubordinations	insubordination
insulated	insulate
insulates	insulate
insulating	insulate
insulations	insulation
insulins	insulin
insulted	insult
insulting	insult
insults	insult
insurances	insurance
insured	insure
insures	insure
insuring	insure
insurgencies	insurgency
insurgents	insurgent
insurrections	insurrection
intakes	intake
intangibles	intangible
integrals	integral
integrated	integrate
integrates	integrate
integrating	integrate
integrations	integration
integrities	integrity
intellects	intellect
intellectuals	intellectual
intended	intend
intending	intend
intends	intend
intenser	intense
intensest	intense
intensified	intensify
intensifies	intensify
intensifying	intensify
intensities	intensity
intents	intent
intentions	intention
interred	inter
interring	inter
inters	inter
interacted	interact
interacting	interact
interacts	interact
interactions	interaction
interceded	intercede
intercedes	intercede
interceding	intercede
intercepted	intercept
intercepting	intercept
intercepts	intercept
interceptions	interception
interceptors	interceptor
interchanged	interchange
interchanges	interchange
interchanging	interchange
intercoms	intercom
interconnected	interconnect
interconnecting	interconnect
interconnects	interconnect
intercourses	intercourse
interested	interest
interesting	interest
interests	interest
interfaced	interface
interfaces	interface
interfacing	interface
interfered	interfere
interferes	interfere
interfering	interfere
interferences	interference
interims	interim
interiors	interior
interjected	interject
interjecting	interject
interjects	interject
interlocked	interlock
interlocking	interlock
interlocks	interlock
interlopers	interloper
interludes	interlude
intermediaries	intermediary
intermediates	intermediate
intermissions	intermission
interned	intern
interning	intern
interns	intern
internals	internal
internationals	international
internets	internet
internments	internment
internships	internship
interposed	interpose
interposes	interpose
interposing	interpose
interpreted	interpret
interpreting	interpret
interprets	interpret
interpretations	interpretation
interpreters	interpreter
interrogated	interrogate
interrogates	interrogate
interrogating	interrogate
interrogations	interrogation
interrogators	interrogator
interrupted	interrupt
interrupting	interrupt
interrupts	interrupt
interruptions	interruption
intersected	intersect
intersecting	intersect
intersects	intersect
intersections	intersection
interstates	interstate
intertwined	intertwine
intertwines	intertwine
intertwining	intertwine
intervals	interval
intervened	intervene
intervenes	intervene
intervening	intervene
interventions	intervention
interviewed	interview
interviewing	interview
interviews	interview
interviewers	interviewer
intestines	intestine
intimacies	intimacy
intimated	intimate
intimates	intimate
intimating	intimate
intimidated	intimidate
intimidates	intimidate
intimidating	intimidate
intimidations	intimidation
intolerances	intolerance
intoxicated	intoxicate
intoxicates	intoxicate
intoxicating	intoxicate
intoxications	intoxication
intricacies	intricacy
intrigued	intrigue
intrigues	intrigue
intriguing	intrigue
intrinsics	intrinsic
intros	intro
introduced	introduce
introduces	introduce
introducing	introduce
introductions	introduction
introverted	introvert
introverting	introvert
introverts	introvert
intruded	intrude
intrudes	intrude
intruding	intrude
intruders	intruder
intrusions	intrusion
intubated	intubate
intubates	intubate
intubating	intubate
intubations	intubation
intuitions	intuition
inundated	inundate
inundates	inundate
inundating	inundate
invaded	invade
invades	invade
invading	invade
invaders	invader
invalided	invalid
invaliding	invalid
invalids	invalid
invasions	invasion
invented	invent
inventing	invent
invents	invent
inventions	invention
inventors	inventor
inventoried	inventory
inventories	inventory
inventorying	inventory
inverses	inverse
inversions	inversion
inverted	invert
inverting	invert
inverts	invert
invested	invest
investing	invest
invests	invest
investigated	investigate
investigates	investigate
investigating	investigate
investigations	investigation
investigators	investigator
investments	investment
investors	investor
invigorated	invigorate
invigorates	invigorate
invigorating	invigorate
invitations	invitation
invited	invite
invites	invite
inviting	invite
invoiced	invoice
invoices	invoice
invoicing	invoice
invoked	invoke
invokes	invoke
invoking	invoke
involved	involve
involves	involve
involving	involve
involvements	involvement
iodines	iodine
ions	ion
ious	iou
iqs	iq
iranians	iranian
iraqis	iraqi
irides	iris
irises	iris
irishmen	irishman
ironed	iron
ironing	iron
irons	iron
ironies	irony
irradiated	irradiate
irradiates	irradiate
irradiating	irradiate
irregulars	irregular
irregularities	irregularity
irrigated	irrigate
irrigates	irrigate
irrigating	irrigate
irrigations	irrigation
irritabilities	irritability
irritated	irritate
irritates	irritate
irritating	irritate
irritations	irritation
islands	island
islanders	islander
isles	isle
isolated	isolate
isolates	isolate
isolating	isolate
isolations	isolation
isotopes	isotope
israelis	israeli
israelites	israelite
issued	issue
issues	issue
issuing	issue
italians	italian
itched	itch
itches	itch
itching	itch
itchier	itchy
itchiest	itchy
items	item
itinerants	itinerant
itineraries	itinerary
ivories	ivory
ivies	ivy
jabbed	jab
jabbing	jab
jabs	jab
jabbered	jabber
jabbering	jabber
jabbers	jabber
jacked	jack
jacking	jack
jacks	jack
jackals	jackal
jackasses	jackass
jacketed	jacket
jacketing	jacket
jackets	jacket
jackpots	jackpot
jacuzzis	jacuzzi
jaffas	jaffa
jagged	jag
jagging	jag
jags	jag
jaguars	jaguar
jailed	jail
jailing	jail
jails	jail
jailbirds	jailbird
jailbreaks	jailbreak
jailers	jailer
jalapenos	jalapeno
jalopies	jalopy
jammed	jam
jamming	jam
jams	jam
jamaicans	jamaican
jamborees	jamboree
jammers	jammer
jammier	jammy
jammiest	jammy
jangled	jangle
jangles	jangle
jangling	jangle
janitors	janitor
januaries	january
japs	jap
jarred	jar
jarring	jar
jars	jar
jargons	jargon
jasmins	jasmin
jasmines	jasmine
jaundices	jaundice
jaunted	jaunt
jaunting	jaunt
jaunts	jaunt
jauntier	jaunty
jauntiest	jaunty
javas	java
javelins	javelin
jawed	jaw
jawing	jaw
jaws	jaw
jawbones	jawbone
jays	jay
jazzed	jazz
jazzes	jazz
jazzing	jazz
jazzier	jazzy
jazziest	jazzy
jealousies	jealousy
jeeps	jeep
jeered	jeer
jeering	jeer
jeers	jeer
jellies	jelly
jellyfishes	jellyfish
jennies	jenny
jeopardised	jeopardise
jeopardises	jeopardise
jeopardising	jeopardise
jeopardized	jeopardize
jeopardizes	jeopardize
jeopardizing	jeopardize
jeopardies	jeopardy
jerked	jerk
jerking	jerk
jerks	jerk
jerkier	jerky
jerkiest	jerky
jerseys	jersey
jested	jest
jesting	jest
jests	jest
jesters	jester
jesuits	jesuit
jets	jet
jetted	jet
jetting	jet
jettisoned	jettison
jettisoning	jettison
jettisons	jettison
jetties	jetty
jews	jew
jewels	jewel
jewelers	jeweler
jewellers	jeweller
jewesses	jewess
jibbed	jib
jibbing	jib
jibs	jib
jiffies	jiffy
jigged	jig
jigging	jig
jigs	jig
jiggers	jigger
jiggled	jiggle
jiggles	jiggle
jiggling	jiggle
jigsawed	jigsaw
jigsawing	jigsaw
jigsawn	jigsaw
jigsaws	jigsaw
jilted	jilt
jilting	jilt
jilts	jilt
jimmies	jimmy
jingled	jingle
jingles	jingle
jingling	jingle
jinked	jink
jinking	jink
jinks	jink
jinxed	jinx
jinxes	jinx
jinxing	jinx
jittered	jitter
jittering	jitter
jitters	jitter
jived	jive
jives	jive
jiving	jive
jobbed	job
jobbing	job
jobs	job
jocks	jock
jockeyed	jockey
jockeying	jockey
jockeys	jockey
jockstraps	jockstrap
joes	joe
jogged	jog
jogging	jog
jogs	jog
joggers	jogger
joined	join
joining	join
joins	join
joiners	joiner
jointed	joint
jointing	joint
joints	joint
joked	joke
jokes	joke
joking	joke
jokers	joker
jollied	jolly
jollier	jolly
jollies	jolly
jolliest	jolly
jollying	jolly
jolted	jolt
jolting	jolt
jolts	jolt
josses	joss
jostled	jostle
jostles	jostle
jostling	jostle
jots	jot
jotted	jot
jotting	jot
joules	joule
jours	jour
journals	journal
journalists	journalist
journeyed	journey
journeying	journey
journeys	journey
jousted	joust
jousting	joust
jousts	joust
joys	joy
joyridden	joyride
joyrides	joyride
joyriding	joyride
joyrode	joyride
joysticks	joystick
jps	jp
jus	ju
jubilations	jubilation
jubilees	jubilee
judases	judas
judged	judge
judges	judge
judging	judge
judgements	judgement
judgments	judgment
judiciaries	judiciary
jugs	jug
juggernauts	juggernaut
juggled	juggle
juggles	juggle
juggling	juggle
jugglers	juggler
jugulars	jugular
juiced	juice
juices	juice
juicing	juice
juicier	juicy
juiciest	juicy
jukeboxes	jukebox
julias	julia
julies	july
jumbled	jumble
jumbles	jumble
jumbling	jumble
jumbos	jumbo
jumped	jump
jumping	jump
jumps	jump
jumpers	jumper
jumpier	jumpy
jumpiest	jumpy
juns	jun
junctions	junction
junctures	juncture
junes	june
jungles	jungle
juniors	junior
junipers	juniper
junked	junk
junking	junk
junks	junk
junkets	junket
junkies	junkie
juntas	junta
jurisdictions	jurisdiction
jurors	juror
juries	jury
juster	just
justest	just
justices	justice
justifications	justification
justified	justify
justifies	justify
justifying	justify
juts	jut
jutted	jut
jutting	jut
juveniles	juvenile
ks	k
kas	ka
kaisers	kaiser
kales	kale
kaleidoscopes	kaleidoscope
kamikazes	kamikaze
kans	kan
kangaroos	kangaroo
kappas	kappa
kats	kat
katas	kata
kayaks	kayak
kcs	kc
kds	kd
kebabs	kebab
keeled	keel
keeling	keel
keels	keel
keened	keen
keener	keen
keenest	keen
keening	keen
keens	keen
keeping	keep
keeps	keep
kept	keep
keepers	keeper
keepsakes	keepsake
kegs	keg
kelps	kelp
kenned	ken
kenning	ken
kens	ken
kenneled	kennel
kenneling	kennel
kennelled	kennel
kennelling	kennel
kennels	kennel
kented	kent
kenting	kent
kents	kent
kenyans	kenyan
kerbs	kerb
kerchiefs	kerchief
kerchieves	kerchief
kerneled	kernel
kerneling	kernel
kernelled	kernel
kernelling	kernel
kernels	kernel
kerosenes	kerosene
ketamines	ketamine
kettles	kettle
keyed	key
keying	key
keys	key
keyboarded	keyboard
keyboarding	keyboard
keyboards	keyboard
keyholes	keyhole
keynotes	keynote
keypads	keypad
keystones	keystone
keywords	keyword
kgs	kg
khakier	khaki
khakiest	khaki
khans	khan
kibbles	kibble
kibbutzes	kibbutz
kibbutzim	kibbutz
kicked	kick
kicking	kick
kicks	kick
kickbacks	kickback
kickers	kicker
kickoffs	kickoff
kick-offed	kick-off
kick-offing	kick-off
kick-offs	kick-off
kidded	kid
kidding	kid
kids	kid
kiddies	kiddie
kidnaped	kidnap
kidnaping	kidnap
kidnapped	kidnap
kidnapping	kidnap
kidnaps	kidnap
kidnappers	kidnapper
kidnappings	kidnapping
kidneys	kidney
killed	kill
killing	kill
kills	kill
killers	killer
killings	killing
killjoys	killjoy
kilned	kiln
kilning	kiln
kilns	kiln
kilos	kilo
kilograms	kilogram
kilometers	kilometer
kilometres	kilometre
kilts	kilt
kimonos	kimono
kinder	kind
kindest	kind
kinds	kind
kindergartens	kindergarten
kindled	kindle
kindles	kindle
kindling	kindle
kindlier	kindly
kindliest	kindly
kindnesses	kindness
kindreds	kindred
kinetics	kinetic
kings	king
kingdoms	kingdom
kingpins	kingpin
kinked	kink
kinking	kink
kinks	kink
kinkier	kinky
kinkiest	kinky
kinships	kinship
kinsmen	kinsman
kiosks	kiosk
kipped	kip
kipping	kip
kips	kip
kippers	kipper
kirks	kirk
kissed	kiss
kisses	kiss
kissing	kiss
kits	kit
kitted	kit
kitting	kit
kitchens	kitchen
kited	kite
kites	kite
kiting	kite
kittened	kitten
kittening	kitten
kittens	kitten
kitties	kitty
kiwis	kiwi
klaxons	klaxon
kleptomaniacs	kleptomaniac
kms	km
knacks	knack
knapsacks	knapsack
knaves	knave
kneaded	knead
kneading	knead
kneads	knead
kneed	knee
kneeing	knee
knees	knee
kneecapped	kneecap
kneecapping	kneecap
kneecaps	kneecap
kneeled	kneel
kneeling	kneel
kneels	kneel
knelt	kneel
knells	knell
knifed	knife
knifes	knife
knifing	knife
knives	knife
knighted	knight
knighting	knight
knights	knight
knighthoods	knighthood
knits	knit
knitted	knit
knitting	knit
knobbed	knob
knobbing	knob
knobs	knob
knocked	knock
knocking	knock
knocks	knock
knockers	knocker
knockouts	knockout
knolls	knoll
knots	knot
knotted	knot
knotting	knot
knew	know
knowing	know
known	know
knows	know
know-it-alls	know-it-all
knowledges	knowledge
knuckled	knuckle
knuckles	knuckle
knuckling	knuckle
ko'd	ko
ko's	ko
koalas	koala
kois	koi
koras	kora
koreans	korean
kowtowed	kowtow
kowtowing	kowtow
kowtows	kowtow
krills	krill
kronor	krona
kroner	krone
kudos	kudo
ls	l
labs	lab
labeled	label
labeling	label
labelled	label
labelling	label
labels	label
labia	labium
labored	labor
laboring	labor
labors	labor
laboratories	laboratory
laborers	laborer
laboured	labour
labouring	labour
labours	labour
labourers	labourer
labyrinths	labyrinth
lacta	lac
laced	lace
laces	lace
lacing	lace
lacerated	lacerate
lacerates	lacerate
lacerating	lacerate
lacerations	laceration
lacked	lack
lacking	lack
lacks	lack
lackeys	lackey
lacquered	lacquer
lacquering	lacquer
lacquers	lacquer
lacier	lacy
laciest	lacy
lads	lad
laddered	ladder
laddering	ladder
ladders	ladder
laddies	laddie
laded	lade
laden	lade
lades	lade
lading	lade
ladled	ladle
ladles	ladle
ladling	ladle
ladies	lady
ladybirds	ladybird
ladies-in-waiting	lady-in-waiting
lady-in-waitings	lady-in-waiting
ladyships	ladyship
lagged	lag
lagging	lag
lags	lag
lagers	lager
lagoons	lagoon
lagunas	laguna
lairs	lair
lairds	laird
lakes	lake
lakhs	lakh
lammed	lam
lamming	lam
lams	lam
lamas	lama
lambed	lamb
lambing	lamb
lambs	lamb
lambdas	lambda
lamberts	lambert
lamer	lame
lamest	lame
lamented	lament
lamenting	lament
laments	lament
laminated	laminate
laminates	laminate
laminating	laminate
lamps	lamp
lampposts	lamppost
lampshades	lampshade
lanced	lance
lances	lance
lancing	lance
lancers	lancer
landed	land
landing	land
lands	land
landaus	landau
landers	lander
landfalls	landfall
landfills	landfill
landings	landing
landladies	landlady
landlords	landlord
landmarks	landmark
landmines	landmine
landowners	landowner
landscaped	landscape
landscapes	landscape
landscaping	landscape
landslides	landslide
lanes	lane
languages	language
languished	languish
languishes	languish
languishing	languish
lankier	lanky
lankiest	lanky
lanterns	lantern
lanyards	lanyard
lapped	lap
lapping	lap
laps	lap
lapdogs	lapdog
lapels	lapel
lapsed	lapse
lapses	lapse
lapsing	lapse
laptops	laptop
lars	lar
larcenies	larceny
larded	lard
larding	lard
lards	lard
larders	larder
larger	large
largest	large
larked	lark
larking	lark
larks	lark
larvae	larva
larvas	larva
laryngitides	laryngitis
larynges	larynx
larynxes	larynx
lasers	laser
lashed	lash
lashes	lash
lashing	lash
lasses	lass
lassies	lassie
lassoed	lasso
lassoes	lasso
lassoing	lasso
lassos	lasso
lasted	last
lasting	last
lasts	last
lats	lat
latched	latch
latches	latch
latching	latch
later	late
latest	late
laterals	lateral
latexes	latex
latices	latex
lathed	lathe
lathes	lathe
lathing	lathe
lathered	lather
lathering	lather
lathers	lather
latins	latin
latitudes	latitude
latrines	latrine
lattes	latte
latters	latter
lattices	lattice
laughed	laugh
laughing	laugh
laughs	laugh
laughters	laughter
launched	launch
launches	launch
launching	launch
launchers	launcher
laundered	launder
laundering	launder
launders	launder
laundromats	laundromat
laundries	laundry
lauras	laura
laureates	laureate
laurels	laurel
lavas	lava
lavatories	lavatory
lavenders	lavender
lavished	lavish
lavishes	lavish
lavishing	lavish
laws	law
lawmakers	lawmaker
lawmen	lawman
lawns	lawn
lawnmowers	lawnmower
lawsuits	lawsuit
lawyers	lawyer
laxer	lax
laxest	lax
laxatives	laxative
laid	lay
laying	lay
lays	lay
layered	layer
layering	layer
layers	layer
laymen	layman
layoffs	layoff
layouts	layout
layovers	layover
lazier	lazy
laziest	lazy
lbs	lb
lds	ld
leas	lea
leached	leach
leaches	leach
leaching	leach
leading	lead
leads	lead
led	lead
leaders	leader
leaderships	leadership
leafed	leaf
leafing	leaf
leafs	leaf
leaves	leaf
leafleted	leaflet
leafleting	leaflet
leaflets	leaflet
leafletted	leaflet
leafletting	leaflet
leafier	leafy
leafiest	leafy
leagues	league
leaked	leak
leaking	leak
leaks	leak
leakages	leakage
leakier	leaky
leakiest	leaky
leaned	lean
leaner	lean
leanest	lean
leaning	lean
leans	lean
leant	lean
leaped	leap
leaping	leap
leaps	leap
leapt	leap
leapfrogged	leapfrog
leapfrogging	leapfrog
leapfrogs	leapfrog
learned	learn
learning	learn
learns	learn
learnt	learn
learners	learner
leased	lease
leases	lease
leasing	lease
leashes	leash
leathered	leather
leathering	leather
leathers	leather
leaving	leave
left	leave
lebaneses	lebanese
lechers	lecher
lectured	lecture
lectures	lecture
lecturing	lecture
lecturers	lecturer
ledges	ledge
ledgers	ledger
lees	lee
leeched	leech
leeches	leech
leeching	leech
leeks	leek
leered	leer
leering	leer
leers	leer
leeways	leeway
lefts	left
left-handeds	left-handed
leftists	leftist
leftovers	leftover
legged	leg
legging	leg
legs	leg
legacies	legacy
legalities	legality
legalized	legalize
legalizes	legalize
legalizing	legalize
legates	legate
legations	legation
legends	legend
leggings	legging
leggier	leggy
leggiest	leggy
legions	legion
legionnaires	legionnaire
legislations	legislation
legislatures	legislature
legitimated	legitimate
legitimates	legitimate
legitimating	legitimate
legitimized	legitimize
legitimizes	legitimize
legitimizing	legitimize
leisures	leisure
leks	lek
lemmings	lemming
lemons	lemon
lemonades	lemonade
lemurs	lemur
lending	lend
lends	lend
lent	lend
lenders	lender
lengths	length
lengthened	lengthen
lengthening	lengthen
lengthens	lengthen
lengthier	lengthy
lengthiest	lengthy
lenses	lens
lentils	lentil
leos	leo
leopards	leopard
leotards	leotard
lepers	leper
leprechauns	leprechaun
leprosies	leprosy
lesbians	lesbian
lesions	lesion
least	less
lessened	lessen
lessening	lessen
lessens	lessen
lessons	lesson
lets	let
letting	let
letdowns	letdown
lethargies	lethargy
lettered	letter
lettering	letter
letters	letter
letterboxes	letterbox
letterheads	letterhead
lettuces	lettuce
lei	leu
leukaemias	leukaemia
leukemias	leukemia
levees	levee
leveled	level
leveling	level
levelled	level
leveller	level
levellest	level
levelling	level
levels	level
levered	lever
levering	lever
levers	lever
leveraged	leverage
leverages	leverage
leveraging	leverage
leviathans	leviathan
levitated	levitate
levitates	levitate
levitating	levitate
levitations	levitation
levities	levity
levied	levy
levies	levy
levying	levy
lewder	lewd
lewdest	lewd
leges	lex
lexica	lexicon
lexicons	lexicon
leys	ley
liabilities	liability
liaised	liaise
liaises	liaise
liaising	liaise
liaisons	liaison
lianas	liana
liars	liar
libeled	libel
libeling	libel
libelled	libel
libelling	libel
libels	libel
liberals	liberal
liberated	liberate
liberates	liberate
liberating	liberate
liberations	liberation
liberators	liberator
libertarians	libertarian
libertines	libertine
liberties	liberty
libidines	libido
libidos	libido
libras	libra
librarians	librarian
libraries	library
libyans	libyan
licenced	licence
licences	licence
licencing	licence
licensed	license
licenses	license
licensing	license
lichens	lichen
licked	lick
licking	lick
licks	lick
licorices	licorice
lids	lid
lidos	lido
lain	lie
lay	lie
lied	lie
lies	lie
lying	lie
lieges	liege
liens	lien
lieutenants	lieutenant
lifes	life
lives	life
lifeboats	lifeboat
life-forms	life-form
lifeguards	lifeguard
lifelines	lifeline
lifers	lifer
lifesavers	lifesaver
lifespans	lifespan
lifestyles	lifestyle
lifetimes	lifetime
lifted	lift
lifting	lift
lifts	lift
lift-offs	lift-off
ligaments	ligament
ligatures	ligature
lighted	light
lighter	light
lightest	light
lighting	light
lights	light
lit	light
lightbulbs	lightbulb
lightened	lighten
lightening	lighten
lightens	lighten
lighters	lighter
lighthouses	lighthouse
lightnesses	lightness
lightnings	lightning
lightweights	lightweight
light-years	light-year
liked	like
likes	like
liking	like
likelihoods	likelihood
likelier	likely
likeliest	likely
likenesses	likeness
lilacs	lilac
lilos	lilo
lilies	lily
lims	lim
limbs	limb
limbered	limber
limbering	limber
limbers	limber
limbos	limbo
limed	lime
limes	lime
liming	lime
limericks	limerick
limestones	limestone
limeys	limey
limited	limit
limiting	limit
limits	limit
limitations	limitation
limousines	limousine
limped	limp
limper	limp
limpest	limp
limping	limp
limps	limp
linchpins	linchpin
lindens	linden
lined	line
lines	line
lining	line
lineages	lineage
linemen	lineman
linens	linen
liners	liner
lineups	lineup
line-ups	line-up
lings	ling
lingered	linger
lingering	linger
lingers	linger
lingoes	lingo
linguists	linguist
linguistics	linguistic
linked	link
linking	link
links	link
linkages	linkage
linos	lino
linoleums	linoleum
lions	lion
lionesses	lioness
lipped	lip
lipping	lip
lips	lip
liposuctions	liposuction
lipsticks	lipstick
liquefied	liquefy
liquefies	liquefy
liquefying	liquefy
liqueurs	liqueur
liquids	liquid
liquidated	liquidate
liquidates	liquidate
liquidating	liquidate
liquidations	liquidation
liquores	liquor
liquors	liquor
liquorices	liquorice
liras	lira
lire	lira
lisas	lisa
lisped	lisp
lisping	lisp
lisps	lisp
listed	list
listing	list
lists	list
listened	listen
listening	listen
listens	listen
listeners	listener
listers	lister
listings	listing
litanies	litany
lites	lite
liters	liter
literacies	literacy
literals	literal
literates	literate
literatures	literature
lithuanians	lithuanian
litigations	litigation
litigators	litigator
litres	litre
littered	litter
littering	litter
litters	litter
less	little
littler	little
littlest	little
lived	live
liver	live
livest	live
living	live
livelihoods	livelihood
livelier	lively
liveliest	lively
livened	liven
livening	liven
livens	liven
livers	liver
liveries	livery
lividder	livid
lividdest	livid
living-rooms	living-room
lizards	lizard
llamas	llama
loaded	load
loading	load
loads	load
loaders	loader
loafed	loaf
loafing	loaf
loafs	loaf
loaves	loaf
loafers	loafer
loaned	loan
loaning	loan
loans	loan
loathed	loathe
loathes	loathe
loathing	loathe
lobbed	lob
lobbing	lob
lobs	lob
lobbied	lobby
lobbies	lobby
lobbying	lobby
lobbyists	lobbyist
lobes	lobe
lobotomies	lobotomy
lobsters	lobster
locals	local
locales	locale
localities	locality
localized	localize
localizes	localize
localizing	localize
located	locate
locates	locate
locating	locate
locations	location
locators	locator
lochs	loch
locked	lock
locking	lock
locks	lock
lockers	locker
lockets	locket
lockouts	lockout
locksmiths	locksmith
lockups	lockup
locoes	loco
locos	loco
locomotives	locomotive
loca	locus
loci	locus
locuses	locus
locusts	locust
lodes	lode
lodged	lodge
lodges	lodge
lodging	lodge
lodgers	lodger
lodgings	lodging
lofted	loft
lofting	loft
lofts	loft
loftier	lofty
loftiest	lofty
logged	log
logging	log
logs	log
logbooks	logbook
loggers	logger
logics	logic
logins	login
logistics	logistic
logos	logo
loins	loin
loincloths	loincloth
loitered	loiter
loitering	loiter
loiters	loiter
lollipops	lollipop
lollies	lolly
londoners	londoner
loner	lone
lonest	lone
lonelier	lonely
loneliest	lonely
loners	loner
longed	long
longer	long
longest	long
longing	long
longs	long
longevities	longevity
longhorns	longhorn
longitudes	longitude
longer-lasting	long-lasting
longest-lasting	long-lasting
longer-term	long-term
loos	loo
loofahs	loofah
looked	look
looking	look
looks	look
lookalikes	lookalike
look-alikes	look-alike
lookers	looker
lookouts	lookout
look-outs	look-out
loomed	loom
looming	loom
looms	loom
loons	loon
loonier	loony
loonies	loony
looniest	loony
looped	loop
looping	loop
loops	loop
loopholes	loophole
loopier	loopy
loosed	loose
looser	loose
looses	loose
loosest	loose
loosing	loose
loosened	loosen
loosening	loosen
loosens	loosen
looted	loot
looting	loot
loots	loot
looters	looter
lopped	lop
lopping	lop
lops	lop
loped	lope
lopes	lope
loping	lope
lors	lor
lorded	lord
lording	lord
lords	lord
lordships	lordship
lorries	lorry
loses	lose
losing	lose
lost	lose
losers	loser
losses	loss
lots	lot
lotions	lotion
lotteries	lottery
lottos	lotto
lotuses	lotus
louder	loud
loudest	loud
loudmouths	loudmouth
loudspeakers	loudspeaker
lounged	lounge
lounges	lounge
lounging	lounge
lice	louse
loused	louse
louses	louse
lousing	louse
lousier	lousy
lousiest	lousy
louts	lout
louvres	louvre
loved	love
loves	love
loving	love
lovebirds	lovebird
lovelier	lovely
lovelies	lovely
loveliest	lovely
lovers	lover
lowed	low
lower	low
lowest	low
lowing	low
lows	low
lowdowns	lowdown
low-downs	low-down
lowered	lower
lowering	lower
lowers	lower
lower-fat	low-fat
lowlands	lowland
lowlier	lowly
lowliest	lowly
loyaller	loyal
loyalists	loyalist
loyalties	loyalty
lps	lp
lubes	lube
lubricants	lubricant
lubrications	lubrication
lucked	luck
lucking	luck
lucks	luck
luckier	lucky
luckiest	lucky
lugged	lug
lugging	lug
lugs	lug
lulled	lull
lulling	lull
lulls	lull
lullabies	lullaby
lumbered	lumber
lumbering	lumber
lumbers	lumber
lumberjacks	lumberjack
lumens	lumen
lumina	lumen
lumped	lump
lumping	lump
lumps	lump
lumpier	lumpy
lumpiest	lumpy
lunas	luna
lunacies	lunacy
lunatics	lunatic
lunched	lunch
lunches	lunch
lunching	lunch
luncheons	luncheon
lunchtimes	lunchtime
lungs	lung
lunged	lunge
lunges	lunge
lunging	lunge
lupins	lupin
lurched	lurch
lurches	lurch
lurching	lurch
lured	lure
lures	lure
luring	lure
lurked	lurk
lurking	lurk
lurks	lurk
lusher	lush
lushest	lush
lusted	lust
lusting	lust
lusts	lust
lusters	luster
lustier	lusty
lustiest	lusty
lutes	lute
lutherans	lutheran
luxes	lux
luxuries	luxury
lv's	lv
lys	ly
lyes	lye
lymphs	lymph
lymphomas	lymphoma
lymphomata	lymphoma
lynched	lynch
lynches	lynch
lynching	lynch
lynchs	lynch
lynxes	lynx
lyrae	lyra
lyras	lyra
lyres	lyre
lyrics	lyric
mas	ma
macs	mac
macadamias	macadamia
macaroons	macaroon
maces	mace
machs	mach
machetes	machete
machinations	machination
machined	machine
machines	machine
machining	machine
machine-guns	machine-gun
machineries	machinery
machos	macho
macintoshes	macintosh
mackerels	mackerel
mackintoshes	mackintosh
macros	macro
madder	mad
maddest	mad
madams	madam
maddened	madden
maddening	madden
maddens	madden
madeiras	madeira
madhouses	madhouse
madmen	madman
madnesses	madness
madonnas	madonna
madwomen	madwoman
maelstroms	maelstrom
maestri	maestro
maestros	maestro
mafias	mafia
mags	mag
magazines	magazine
mages	mage
magentas	magenta
maggots	maggot
magicked	magic
magicking	magic
magics	magic
magicians	magician
magistrates	magistrate
magmas	magma
magnates	magnate
magnesiums	magnesium
magnets	magnet
magnetos	magneto
magnifications	magnification
magnified	magnify
magnifies	magnify
magnifying	magnify
magnitudes	magnitude
magnolias	magnolia
magnums	magnum
magpies	magpie
magi	magus
maharajas	maharaja
mahoganies	mahogany
maids	maid
maidens	maiden
mailed	mail
mailing	mail
mails	mail
mailboxes	mailbox
mailers	mailer
mailmen	mailman
mail-orders	mail-order
maimed	maim
maiming	maim
maims	maim
mains	main
mainframes	mainframe
mainlined	mainline
mainlines	mainline
mainlining	mainline
mainstreamed	mainstream
mainstreaming	mainstream
mainstreams	mainstream
maintained	maintain
maintaining	maintain
maintains	maintain
maizes	maize
